"GIFT","AGE","EDUCA","SEX","STATE","INCLASS","topic_1","topic_2"
"0",0.539777680288025,"3","female","45","3",-1.39769660629636,1.77627849602072
"0",0.797475632768338,"8","couple","20","9",0.334172883953809,-0.204350403625817
"0",0.480219158860273,"7","male","15","6",0.34642503624945,-0.235624425767209
"0",-1.73642736737405,"3","female","0","5",0.192506987309468,0.115184463656527
"0",1.118422037133,"7","male","48","5",0.612284024736213,-1.19253029137783
"0",0.89897613319723,"4","female","55","2",0.542578184300161,-0.865902820453964
"0",0.709002987890104,"7","couple","0","9",0.216602104649981,0.0655642784993598
"0",1.42294830118947,"2","male","42","3",0.239275601037092,0.017276220521493
"0",-1.08837564549577,"5","male","15","5",0.47915081730848,-0.628390850805361
"0",-0.203143407956506,"6","female","36","7",0.545587994982687,-0.878338721352759
"0",0.76252958598354,"5","female","17","5",-0.0448294246900016,0.530584728530489
"0",-0.501410044362359,"2","male","48","6",NA,NA
"0",-1.66858664761033,"4","female","0","4",0.740430642253111,-2.67008548285262
"0",-0.633589813751345,"6","male","48","7",0.266016440960575,-0.0418153064163759
"0",-1.24180371127235,"7","male","12","6",0.65504062574137,-1.45215373129857
"0",1.16262269291189,"7","couple","36","5",0.62802671129525,-1.28097577026472
"0",0.122760062441236,"6","male","17","9",0.237860581233969,0.0203371417411268
"0",-2.03191034611041,"8","couple","4","9",0.00191852377339346,0.457598852993462
"0",1.0580125647199,"7","female","8","6",0.43254434706317,-0.477454895763427
"0",-0.259525087772906,"4","male","25","6",0.316481793587569,-0.160366316428932
"0",-0.016868107185626,"7","couple","0","9",0.130160903720262,0.236257751651266
"0",-0.867738985293914,"5","couple","48","7",0.0464080209295913,0.38455682027499
"0",-2.47089893602934,"4","female","55","4",0.372025238780875,-0.303275183148261
"0",1.37074348350455,"4","female","42","3",0.547388272235906,-0.885836218240362
"0",-1.10962394188337,"3","couple","36","3",0.559786257765645,-0.93872764984606
"0",-1.40724354302953,"4","male","6","7",0.740691813167264,-2.74526631557564
"0",-0.56646710645659,"5","male","48","3",0.200106382575852,0.0997161589239471
"0",-0.377010183272539,"4","couple","0","1",0.592732372838209,-1.09152520513191
"0",1.34414957695035,"7","female","55","5",0.0185649893015931,0.430696578544715
"0",-2.1334108465393,"7","male","55","7",0.40904417497395,-0.40721611305376
"0",-1.78289490149861,"7","male","1","8",0.207027061548142,0.085485224163504
"0",1.2899366656892,"4","female","1","5",0.626885020015036,-1.27431711687577
"0",-0.745625968877632,"6","male","0","9",0.22396705035622,0.0500539909997784
"0",0.290762235676222,"6","couple","42","9",0.412703691515483,-0.417922987003239
"0",-1.35863938649517,"3","male","0","5",-0.985648296459536,1.51145463186679
"0",-1.56014299580309,"4","male","42","6",-0.221041685773939,0.776533713244992
"0",0.797475632768338,"7","female","34","8",0.377324914829144,-0.317692742157938
"0",-1.64094981361844,"8","couple","53","9",0.427337840684374,-0.461583296136753
"0",0.0334720732819546,"8","couple","32","9",-0.126850219613997,0.650346944884867
"0",-1.51827652485369,"7","male","29","9",-0.0355174731032966,0.51633673591975
"0",-1.20425054465363,"7","female","24","9",0.297908953887836,-0.115595037211782
"0",-0.823757268850857,"7","female","39","9",0.476543220451522,-0.619486710375293
"0",1.17715324972822,"7","male","4","6",0.602179336378121,-1.13922432134684
"0",1.118422037133,"4","couple","36","5",-2.64601452646686,2.29309044963179
"0",-0.231146303362961,"4","female","47","1",0.740688566310009,-2.7388279712096
"0",-0.774587897049252,"7","male","12","9",0.595929595018137,-1.10745068657692
"0",1.20591815188092,"5","female","49","5",-6.70275286969434,2.74883938860166
"0",1.02714796262846,"6","couple","36","7",0.222954923982415,0.0521953035395467
"0",0.10680385315865,"5","male","39","6",0.259970171791175,-0.0282422988836956
"0",0.355819297770453,"8","couple","2","9",0.740309751656108,-2.65388910058528
"0",-0.899724280597159,"6","female","36","1",0.383514510815205,-0.334719873490469
"0",0.377067594158048,"7","male","25","6",-0.429484255462115,1.02088684963528
"0",-1.14551933205841,"5","female","6","8",-0.0468354807322595,0.533635848233438
"0",1.118422037133,"5","female","23","9",-0.461250274016959,1.05456608105842
"0",-0.799029645508517,"3","female","51","9",0.1061309288665,0.280369453320555
"0",0.995826090567767,"8","couple","51","8",-0.343581180001517,0.925374525123477
"0",0.377067594158048,"5","female","8","8",0.121560570487915,0.252198770076625
"0",0.744837535505189,"8","female","9","9",0.259937919092634,-0.0281702357693017
"0",-0.70291365367028,"8","couple","17","8",0.39426422434974,-0.364790026746881
"0",0.439560450122842,"7","couple","27","9",-2.86835608997201,2.35511125133082
"0",-1.35863938649517,"5","male","11","2",0.735492395425734,-2.40660881286684
"0",-0.951929098282082,"4","female","49","7",0.089193850466713,0.31067952072573
"0",-0.985224080793548,"2","male","0","9",0.117596576377716,0.259488036431049
"0",1.13325850289354,"5","couple","32","7",0.410516808316553,-0.411514797370479
"0",0.377067594158048,"6","couple","48","8",-1.12662826321417,1.60951354693693
"0",0.690855342604568,"5","couple","21","9",0.0949686428159541,0.300415642347215
"0",0.654085934176306,"4","couple","48","3",0.524494263591837,-0.793643565357856
"0",0.726996183258155,"8","couple","17","9",0.168849301326346,0.162315541576499
"0",0.0581996966242938,"3","male","22","5",-0.224252084302298,0.780642487970265
"0",1.14799157780903,"4","male","39","5",-3.9880664293823,2.57914389526649
"0",-1.1746810039776,"7","female","2","8",0.311420899266472,-0.148027882724614
"0",-0.501410044362359,"8","female","55","3",0.637619428465727,-1.33861063971729
"0",0.418934065107447,"4","couple","42","4",0.3547766067935,-0.257342113703349
"0",0.122760062441236,"6","female","4","9",0.279408953192997,-0.0723401596329003
"0",1.02714796262846,"7","male","17","4",0.503344301816394,-0.713972343586498
"0",0.616665706073964,"8","female","6","8",-0.719657328684645,1.30050878300218
"0",-0.774587897049252,"8","couple","48","9",0.40561053454416,-0.397244331775448
"0",-1.51827652485369,"4","female","51","9",-0.480225696794936,1.07428745029411
"0",0.0581996966242938,"7","female","17","6",0.63176520098551,-1.30307057060255
"0",1.08843305638128,"8","female","48","9",0.286850860717662,-0.0895846618439843
"0",-0.377010183272539,"6","couple","1","9",-6.70318740576406,2.74883944214475
"0",1.4485751324682,"4","female","27","4",0.740536680767621,-2.68784602438293
"0",0.334355278950696,"5","couple","42","9",0.388745139383602,-0.349271168401478
"0",-0.081527204536177,"8","female","36","9",0.514451603775366,-0.755204400373614
"0",1.28076447041542,"4","female","21","8",0.624751263360117,-1.26198046334351
"0",0.268623942350813,"7","couple","55","9",0.242301378383733,0.0107092638966915
"0",-1.08837564549577,"6","female","29","9",-0.610851731637618,1.20259164041936
"0",-1.50793817811817,"7","male","0","9",-0.0854686161633938,0.591170474122284
"0",0.405070489564503,"4","female","39","4",0.236121145770562,0.024091021922753
"0",0.246251377021779,"2","male","6","6",-0.201863889355941,0.751736584767669
"0",0.797475632768338,"6","male","42","4",-1.89601407887782,2.02377976513767
"0",-1.21919186263204,"7","male","25","9",0.484636886003729,-0.647319764674429
"0",0.672550572894409,"3","couple","39","5",0.600630761769022,-1.13126979999159
"0",1.0580125647199,"8","couple","23","9",0.302410187779823,-0.126318456768193
"0",-0.56646710645659,"8","couple","6","9",-5.25842333475933,2.70723812175344
"0",0.67866978901738,"7","male","26","8",0.294185052927016,-0.10678337720979
"0",0.616665706073964,"6","couple","0","9",0.379856741628635,-0.324632784561661
"0",-1.1746810039776,"6","male","0","7",0.53141892169407,-0.820831974828473
"0",-1.1746810039776,"4","couple","6","7",0.558513613104638,-0.933193581645893
"0",0.578571203465969,"4","couple","42","9",0.576162477176694,-1.01225977990545
"0",0.726996183258155,"5","female","26","9",0.519698997308986,-0.775146813476198
"0",-1.30175198064011,"4","female","6","6",0.483484970305971,-0.643322937618247
"0",-0.70291365367028,"4","female","0","5",-0.213037545066419,0.766237232815973
"0",0.408544915481301,"6","couple","6","9",0.646684809307623,-1.39612660479902
"0",-0.317451661844788,"4","couple","32","6",0.332611009319177,-0.200412412359854
"0",-0.738447056395666,"7","couple","39","8",0.626676640866927,-1.27310617722149
"0",0.398104461204546,"8","couple","6","9",0.624484449898636,-1.26044758272517
"0",0.654085934176306,"8","female","6","9",0.697011513983619,-1.79886726136053
"0",-0.650708835985357,"3","couple","48","2",-0.556698579844198,1.15091874148271
"0",0.0947571670347801,"7","female","36","9",0.222188340551881,0.05381503862469
"0",-0.347021202520821,"8","female","33","9",0.602652783346373,-1.14166725321606
"0",-1.27618150440649,"6","couple","53","9",0.31752975983202,-0.162934549538295
"0",0.418934065107447,"5","female","36","1",-0.0963646209505699,0.606990236993111
"0",0.76252958598354,"4","male","21","3",0.596901010438286,-1.11233265549885
"0",0.93175489358562,"4","couple","0","4",0.193413075289095,0.113348739632675
"0",1.57224709281247,"2","female","13","1",0.14692331125344,0.204679274982499
"0",1.2899366656892,"4","male","34","5",-0.209240678903183,0.761326535171331
"0",-1.35863938649517,"5","female","31","4",0.142477241236026,0.213121877902341
"0",1.26229983169732,"4","couple","37","4",0.376642627125042,-0.315828332054402
"0",-0.501410044362359,"7","couple","6","9",-0.794283329250235,1.36350038993573
"0",-0.848777533579857,"4","couple","12","4",-6.53566076010483,2.7483299549974
"0",1.0580125647199,"8","female","31","6",0.453031279223905,-0.541750106242624
"0",-0.811357305477515,"8","couple","51","9",-0.117348682696658,0.63697405190477
"0",-1.00545569637552,"7","male","48","3",-0.0563857682234397,0.54807367553219
"0",1.16262269291189,"4","couple","34","8",-3.27172031421493,2.45122486920682
"0",-0.829984630332788,"7","couple","0","9",0.310259832047439,-0.145212080993117
"0",-0.278658138666843,"8","male","1","9",0.303373893643292,-0.128624730778503
"0",-2.4173723379359,"8","female","49","9",-0.0490421249726046,0.53698462874024
"0",0.995826090567767,"5","female","15","3",0.476498416213967,-0.619334233157139
"0",-2.05850425266461,"4","male","0","6",-0.139243639324135,0.667604088242491
"0",0.0084518085529546,"4","male","21","6",0.286576032461573,-0.0889441530822017
"0",0.334355278950696,"7","male","27","9",0.516384501562307,-0.76251466713665
"0",-0.148226354242708,"5","female","0","6",-0.224223695039357,0.780606206975298
"0",-0.33218473676028,"6","female","42","9",0.409845704894852,-0.409554171048325
"0",0.593891471190277,"4","male","12","4",-0.314203048493593,0.89111775827634
"0",1.13325850289354,"4","couple","0","4",0.288358291519706,-0.0931029073170778
"0",0.398104461204546,"5","couple","45","2",0.355742122146617,-0.259874378246849
"0",0.246251377021779,"6","male","42","8",-6.70084427948218,2.74883907652973
"0",1.118422037133,"5","female","1","5",0.157501274703864,0.184394616023904
"0",-1.47383763732127,"4","male","49","7",0.469080564482147,-0.594325416227119
"0",-1.98831730283594,"4","male","6","4",0.315979169978379,-0.159136172950606
"0",-0.829984630332788,"5","couple","0","9",0.403712521592237,-0.391762651944652
"0",0.597704254359906,"4","couple","42","9",-2.3876787174821,2.21170744425943
"0",0.345114527080115,"5","male","17","8",0.00056588439893199,0.459763118898312
"0",-0.5336883460682,"4","male","12","6",-4.1515348997446,2.60192760231195
"0",-0.774587897049252,"7","female","13","9",0.272802108305394,-0.0572010909240229
"0",1.57224709281247,"4","female","39","4",-2.98557071391364,2.38510482343725
"0",0.223639528381466,"5","couple","6","9",0.466419937057942,-0.585467200540886
"0",0.500259002688787,"5","male","0","7",-6.70275286969434,2.74883938860166
"0",-2.26447288516234,"8","female","36","8",0.416840279679755,-0.430125678649578
"0",-0.259525087772906,"4","female","17","6",-0.190786220275675,0.737212033815212
"0",-2.27680054513134,"6","couple","47","3",0.324269955679658,-0.17956337844131
"0",1.23429693629086,"5","female","0","4",-0.596085479703998,1.18870487111493
"0",-0.288289989925599,"6","couple","40","7",-1.82053967338582,1.99043677739639
"0",0.0458720366552964,"7","couple","25","9",-0.269039089014014,0.836742085625233
"0",-0.121293662703475,"5","couple","6","9",-0.311760409690692,0.888230816459963
"0",0.831853425902476,"4","female","0","2",0.543246306328748,-0.868652789824097
"0",1.118422037133,"4","male","4","9",0.520685911766183,-0.778932049721103
"0",-1.78289490149861,"6","female","49","9",-0.157460462044117,0.692596990481061
"0",1.118422037133,"8","couple","48","9",0.320307376879081,-0.169763917646808
"0",0.979989404574047,"5","couple","0","9",0.0512992740859199,0.376298203347318
"0",-0.0684362172329853,"7","female","6","8",0.599763868552673,-1.12684064030412
"0",-1.03823445676391,"5","female","49","5",-0.142055773225986,0.671490962577876
"0",0.200783222587091,"5","male","51","6",0.145226824733924,0.207906475100635
"0",0.377067594158048,"4","female","1","7",0.247149262432936,0.000125479528421137
"0",1.17715324972822,"6","female","0","9",0.241639594313639,0.0121480948852046
"0",0.480219158860273,"5","couple","2","5",0.474515048764486,-0.612601754531322
"0",1.59613647348426,"5","couple","21","2",0.38590917218014,-0.341363008191643
"0",-0.469617149086053,"4","female","0","1",-0.195853271911724,0.743874249401652
"0",0.654085934176306,"4","male","45","2",-6.1970806641513,2.74416026334696
"0",-0.5336883460682,"7","couple","18","9",0.444808659075818,-0.515581091708909
"0",1.57224709281247,"4","female","42","4",0.652139540504939,-1.43234747108588
"0",0.418934065107447,"7","couple","48","9",0.50642624245871,-0.725283361170642
"0",0.334355278950696,"4","couple","39","5",0.38635525917719,-0.342603989301783
"0",-0.016868107185626,"6","couple","13","9",0.495815786152295,-0.686744129185129
"0",1.27616340724026,"8","couple","26","5",-0.960289145071131,1.49288304008214
"0",-0.867738985293914,"8","male","8","9",-6.70275286969434,2.74883938860166
"0",0.177677116155034,"7","couple","6","9",0.468248179458201,-0.591547844296151
"0",0.10680385315865,"4","male","37","5",0.620504069160153,-1.23782992198305
"0",-1.11675442990572,"5","male","18","6",0.095237924920942,0.299935266692504
"0",0.216048182004257,"7","female","51","9",0.344036324132574,-0.229473147363651
"0",1.0193608904933,"8","male","15","8",0.42686463198888,-0.460149761221099
"0",0.312671112508046,"5","couple","2","7",0.28326444041924,-0.0812484687942854
"0",0.89897613319723,"3","female","48","3",-1.06330536578555,1.5665228814391
"0",-0.469617149086053,"8","couple","25","9",0.517556905938609,-0.766968860248689
"0",0.76252958598354,"8","male","55","9",0.54084569018342,-0.858799686016361
"0",1.42294830118947,"5","female","0","8",0.205074162125537,0.0895150382507161
"0",-1.63845519658027,"3","male","0","8",0.242156001037889,0.0110254610250159
"0",1.118422037133,"5","male","21","2",-1.18622796319831,1.64849750334996
"0",-1.90373851667919,"5","male","13","6",0.197257538793827,0.105534112348212
"0",-1.23423952540535,"4","female","9","4",0.128455728120518,0.239432204026892
"0",0.0334720732819546,"7","couple","48","7",0.554107571561828,-0.914222589556276
"0",-0.0597537093644738,"5","male","0","9",0.414952978076902,-0.424544962298332
"0",-1.5867369023573,"8","male","37","9",-0.288132888351515,0.859990508187072
"0",-0.70291365367028,"7","female","12","9",0.635164643482375,-1.32356346928208
"0",-2.05850425266461,"4","female","49","5",0.265594906722509,-0.0408648906006838
"0",0.200783222587091,"7","female","37","6",0.0608603182032535,0.360018513199426
"0",-0.5336883460682,"7","couple","36","9",0.0360476345462339,0.401896694290077
"0",1.57224709281247,"3","male","24","3",0.451156992587078,-0.53574078266269
"0",-0.679552225977778,"7","male","37","9",0.622098033011872,-1.24683162483425
